	Study	Sample	Ecosystem	Habitat	Location	Date	Cryosphere	Latitude	Longitude
850	PRJNA289273	SRR5643068	Freshwater	Subsurface rock and fluid	USA	18.08.12	No	38.862	-122.414
851	PRJNA289273	SRR5643069	Freshwater	Subsurface rock and fluid	USA	18.08.12	No	38.862	-122.414
852	PRJNA289273	SRR5643072	Freshwater	Subsurface rock and fluid	USA	18.08.12	No	38.862	-122.414
853	PRJNA289273	SRR5643073	Freshwater	Subsurface rock and fluid	USA	18.08.12	No	38.862	-122.414
854	PRJNA289273	SRR5643074	Freshwater	Subsurface rock and fluid	USA	18.08.12	No	38.862	-122.414
855	PRJNA289273	SRR5643075	Freshwater	Subsurface rock and fluid	USA	18.08.12	No	38.862	-122.414
856	PRJNA289273	SRR5643076	Freshwater	Subsurface rock and fluid	USA	18.08.12	No	38.862	-122.414
857	PRJNA289273	SRR5643080	Freshwater	Subsurface rock and fluid	USA	18.08.12	No	38.862	-122.414
858	PRJNA289273	SRR5643081	Freshwater	Subsurface rock and fluid	USA	18.08.12	No	38.862	-122.414
859	PRJNA289273	SRR5643082	Freshwater	Subsurface rock and fluid	USA	18.08.12	No	38.862	-122.414
860	PRJNA289273	SRR5643084	Freshwater	Subsurface rock and fluid	USA	18.08.12	No	38.862	-122.414
861	PRJNA289273	SRR5643086	Freshwater	Subsurface rock and fluid	USA	18.08.12	No	38.862	-122.414
862	PRJNA289273	SRR5643087	Freshwater	Subsurface rock and fluid	USA	18.08.12	No	38.862	-122.414
863	PRJNA289273	SRR8650491	Freshwater	Subsurface rock and fluid	USA	18.08.12	No	38.862	-122.414
864	PRJNA289273	SRR8650492	Freshwater	Subsurface rock and fluid	USA	18.08.12	No	38.862	-122.414
865	PRJNA289273	SRR8650493	Freshwater	Subsurface rock and fluid	USA	18.08.12	No	38.862	-122.414
866	PRJNA289273	SRR8650494	Freshwater	Subsurface rock and fluid	USA	18.08.12	No	38.862	-122.414
867	PRJNA289273	SRR8650495	Freshwater	Subsurface rock and fluid	USA	18.08.12	No	38.862	-122.414
868	PRJNA289273	SRR8650496	Freshwater	Subsurface rock and fluid	USA	18.08.12	No	38.862	-122.414
869	PRJNA289273	SRR8650497	Freshwater	Subsurface rock and fluid	USA	18.08.12	No	38.862	-122.414
870	PRJNA289273	SRR8650498	Freshwater	Subsurface rock and fluid	USA	18.08.12	No	38.862	-122.414
871	PRJNA289273	SRR8650499	Freshwater	Subsurface rock and fluid	USA	18.08.12	No	38.862	-122.414
872	PRJNA289273	SRR8650500	Freshwater	Subsurface rock and fluid	USA	18.08.12	No	38.862	-122.414
873	PRJNA289273	SRR8650501	Freshwater	Subsurface rock and fluid	USA	18.08.12	No	38.862	-122.414
874	PRJNA289273	SRR8650502	Freshwater	Subsurface rock and fluid	USA	18.08.12	No	38.862	-122.414
875	PRJNA289273	SRR8650503	Freshwater	Subsurface rock and fluid	USA	18.08.12	No	38.862	-122.414
876	PRJNA289273	SRR8650504	Freshwater	Subsurface rock and fluid	USA	18.08.12	No	38.862	-122.414
877	PRJNA289273	SRR8650505	Freshwater	Subsurface rock and fluid	USA	18.08.12	No	38.862	-122.414
878	PRJNA289273	SRR8650506	Freshwater	Subsurface rock and fluid	USA	18.08.12	No	38.862	-122.414
879	PRJNA289273	SRR8650507	Freshwater	Subsurface rock and fluid	USA	18.08.12	No	38.862	-122.414
880	PRJNA289273	SRR8650508	Freshwater	Subsurface rock and fluid	USA	18.08.12	No	38.862	-122.414
881	PRJNA289273	SRR8650509	Freshwater	Subsurface rock and fluid	USA	18.08.12	No	38.862	-122.414
882	PRJNA289273	SRR8650510	Freshwater	Subsurface rock and fluid	USA	18.08.12	No	38.862	-122.414
883	PRJNA289273	SRR8650511	Freshwater	Subsurface rock and fluid	USA	18.08.12	No	38.862	-122.414
884	PRJNA289273	SRR8650512	Freshwater	Subsurface rock and fluid	USA	18.08.12	No	38.862	-122.414
885	PRJNA289273	SRR8650513	Freshwater	Subsurface rock and fluid	USA	18.08.12	No	38.862	-122.414
886	PRJNA289273	SRR8650514	Freshwater	Subsurface rock and fluid	USA	18.08.12	No	38.862	-122.414
887	PRJNA299730	SRR2917954	Terrestrial	Biocrust	USA	2011-07	No	38.42	-109.41
888	PRJNA299730	SRR2917955	Terrestrial	Biocrust	USA	2011-07	No	38.42	-109.41
889	PRJNA299730	SRR2917956	Terrestrial	Biocrust	USA	2011-07	No	38.42	-109.41
890	PRJNA299730	SRR2917957	Terrestrial	Biocrust	USA	2011-07	No	38.42	-109.41
891	PRJNA299730	SRR2917958	Terrestrial	Biocrust	USA	2011-07	No	38.42	-109.41
892	PRJNA299730	SRR2917959	Terrestrial	Biocrust	USA	2011-07	No	38.42	-109.41
893	PRJNA299730	SRR2917960	Terrestrial	Biocrust	USA	2011-07	No	38.42	-109.41
894	PRJNA299730	SRR2917961	Terrestrial	Biocrust	USA	2011-07	No	38.42	-109.41
895	PRJNA299730	SRR2917962	Terrestrial	Biocrust	USA	2011-07	No	38.42	-109.41
896	PRJNA299730	SRR2917963	Terrestrial	Biocrust	USA	2011-07	No	38.42	-109.41
897	PRJNA299730	SRR2917964	Terrestrial	Biocrust	USA	2011-07	No	38.42	-109.41
898	PRJNA299730	SRR2917965	Terrestrial	Biocrust	USA	2011-07	No	38.42	-109.41
899	PRJNA299730	SRR2917966	Terrestrial	Biocrust	USA	2011-07	No	38.42	-109.41
900	PRJNA299730	SRR2917967	Terrestrial	Biocrust	USA	2011-07	No	38.42	-109.41
901	PRJNA299730	SRR2917968	Terrestrial	Biocrust	USA	2011-07	No	38.42	-109.41
902	PRJNA299730	SRR2917969	Terrestrial	Biocrust	USA	2011-07	No	38.42	-109.41
903	PRJNA299730	SRR2917970	Terrestrial	Biocrust	USA	2011-07	No	38.42	-109.41
904	PRJNA299730	SRR2917971	Terrestrial	Biocrust	USA	2011-07	No	38.42	-109.41
905	PRJNA299730	SRR2917972	Terrestrial	Biocrust	USA	2011-07	No	38.42	-109.41
906	PRJNA299730	SRR2917973	Terrestrial	Biocrust	USA	2011-07	No	38.42	-109.41
907	PRJNA299730	SRR2917974	Terrestrial	Biocrust	USA	2011-07	No	38.42	-109.41
908	PRJNA299730	SRR2917975	Terrestrial	Biocrust	USA	2011-07	No	38.42	-109.41
909	PRJNA299730	SRR2917976	Terrestrial	Biocrust	USA	2011-07	No	38.42	-109.41
910	PRJNA299730	SRR2917977	Terrestrial	Biocrust	USA	2011-07	No	38.42	-109.41
911	PRJNA299730	SRR2917978	Terrestrial	Biocrust	USA	2011-07	No	38.42	-109.41
912	PRJNA299730	SRR2917979	Terrestrial	Biocrust	USA	2011-07	No	38.42	-109.41
913	PRJNA299730	SRR2917980	Terrestrial	Biocrust	USA	2011-07	No	38.42	-109.41
914	PRJNA299730	SRR2917981	Terrestrial	Biocrust	USA	2011-07	No	38.42	-109.41
915	PRJNA299730	SRR2917982	Terrestrial	Biocrust	USA	2011-07	No	38.42	-109.41
916	PRJNA299730	SRR2917983	Terrestrial	Biocrust	USA	2011-07	No	38.42	-109.41
917	PRJNA299730	SRR2917984	Terrestrial	Biocrust	USA	2011-07	No	38.42	-109.41
918	PRJNA299730	SRR2917985	Terrestrial	Biocrust	USA	2011-07	No	38.42	-109.41
919	PRJNA299730	SRR2917986	Terrestrial	Biocrust	USA	2011-07	No	38.42	-109.41
920	PRJNA299730	SRR2917987	Terrestrial	Biocrust	USA	2011-07	No	38.42	-109.41
921	PRJNA299730	SRR2917989	Terrestrial	Biocrust	USA	2011-07	No	38.42	-109.41
922	PRJNA299730	SRR2917990	Terrestrial	Biocrust	USA	2011-07	No	38.42	-109.41
923	PRJNA299730	SRR2917991	Terrestrial	Biocrust	USA	2011-07	No	38.42	-109.41
924	PRJNA299730	SRR2917992	Terrestrial	Biocrust	USA	2011-07	No	38.42	-109.41
925	PRJNA299730	SRR2917993	Terrestrial	Biocrust	USA	2011-07	No	38.42	-109.41
926	PRJNA299730	SRR2917994	Terrestrial	Biocrust	USA	2011-07	No	38.42	-109.41
927	PRJNA299730	SRR2917995	Terrestrial	Biocrust	USA	2011-07	No	38.42	-109.41
928	PRJNA299730	SRR2917996	Terrestrial	Biocrust	USA	2011-07	No	38.42	-109.41
929	PRJNA299730	SRR2917997	Terrestrial	Biocrust	USA	2011-07	No	38.42	-109.41
930	PRJNA299730	SRR2917998	Terrestrial	Biocrust	USA	2011-07	No	38.42	-109.41
931	PRJNA304344	SRR2962903	Freshwater	Lake water	USA	05.08.13	No	42.6464	-85.5027
932	PRJNA304344	SRR2962904	Freshwater	Lake water	USA	05.08.13	No	42.6464	-85.5027
933	PRJNA304344	SRR2962905	Freshwater	Lake water	USA	06.08.13	No	42.4242	-85.8567
934	PRJNA304344	SRR2962906	Freshwater	Lake water	USA	06.08.13	No	42.4242	-85.8567
935	PRJNA304344	SRR2962907	Freshwater	Lake water	USA	06.08.13	No	42.4242	-85.8567
936	PRJNA304344	SRR2962908	Freshwater	Lake water	USA	06.08.13	No	42.4242	-85.8567
937	PRJNA304344	SRR2962909	Freshwater	Lake water	USA	06.08.13	No	42.4242	-85.8567
938	PRJNA304344	SRR2962910	Freshwater	Lake water	USA	06.08.13	No	42.4873	-85.2479
939	PRJNA304344	SRR2962911	Freshwater	Lake water	USA	06.08.13	No	42.4873	-85.2479
940	PRJNA304344	SRR2962912	Freshwater	Lake water	USA	06.08.13	No	42.4873	-85.2479
941	PRJNA304344	SRR2962913	Freshwater	Lake water	USA	06.08.13	No	42.4873	-85.2479
942	PRJNA304344	SRR2962914	Freshwater	Lake water	USA	06.08.13	No	42.4873	-85.2479
943	PRJNA304344	SRR2962915	Freshwater	Lake water	USA	05.08.13	No	42.6464	-85.5027
944	PRJNA304344	SRR2962916	Freshwater	Lake water	USA	06.08.13	No	42.4873	-85.2479
945	PRJNA304344	SRR2962917	Freshwater	Lake water	USA	06.08.13	No	42.4873	-85.2479
946	PRJNA304344	SRR2962918	Freshwater	Lake water	USA	06.08.13	No	42.4873	-85.2479
947	PRJNA304344	SRR2962919	Freshwater	Lake water	USA	05.08.13	No	42.665	-85.485
948	PRJNA304344	SRR2962920	Freshwater	Lake water	USA	05.08.13	No	42.665	-85.485
949	PRJNA304344	SRR2962921	Freshwater	Lake water	USA	05.08.13	No	42.665	-85.485
950	PRJNA304344	SRR2962922	Freshwater	Lake water	USA	05.08.13	No	42.665	-85.485
951	PRJNA304344	SRR2962923	Freshwater	Lake water	USA	05.08.13	No	42.665	-85.485
952	PRJNA304344	SRR2962924	Freshwater	Lake water	USA	05.08.13	No	42.665	-85.485
953	PRJNA304344	SRR2962925	Freshwater	Lake water	USA	05.08.13	No	42.665	-85.485
954	PRJNA304344	SRR2962926	Freshwater	Lake water	USA	05.08.13	No	42.6464	-85.5027
955	PRJNA304344	SRR2962927	Freshwater	Lake water	USA	08.08.13	No	42.3965	-85.4093
956	PRJNA304344	SRR2962928	Freshwater	Lake water	USA	08.08.13	No	42.3965	-85.4093
957	PRJNA304344	SRR2962930	Freshwater	Lake water	USA	08.08.13	No	42.3965	-85.4093
958	PRJNA304344	SRR2962931	Freshwater	Lake water	USA	08.08.13	No	42.3965	-85.4093
959	PRJNA304344	SRR2962933	Freshwater	Lake water	USA	08.08.13	No	42.3965	-85.4093
960	PRJNA304344	SRR2962934	Freshwater	Lake water	USA	08.08.13	No	42.3965	-85.4093
961	PRJNA304344	SRR2962935	Freshwater	Lake water	USA	08.08.13	No	42.3965	-85.4093
962	PRJNA304344	SRR2962936	Freshwater	Lake water	USA	06.08.13	No	42.1799	-85.1184
963	PRJNA304344	SRR2962937	Freshwater	Lake water	USA	06.08.13	No	42.1799	-85.1184
964	PRJNA304344	SRR2962938	Freshwater	Lake water	USA	06.08.13	No	42.1799	-85.1184
965	PRJNA304344	SRR2962939	Freshwater	Lake water	USA	05.08.13	No	42.6464	-85.5027
966	PRJNA304344	SRR2962940	Freshwater	Lake water	USA	06.08.13	No	42.1799	-85.1184
967	PRJNA304344	SRR2962941	Freshwater	Lake water	USA	06.08.13	No	42.1799	-85.1184
968	PRJNA304344	SRR2962942	Freshwater	Lake water	USA	06.08.13	No	42.1799	-85.1184
969	PRJNA304344	SRR2962943	Freshwater	Lake water	USA	06.08.13	No	42.1799	-85.1184
970	PRJNA304344	SRR2962945	Freshwater	Lake water	USA	08.08.13	No	42.418	-85.4434
971	PRJNA304344	SRR2962946	Freshwater	Lake water	USA	08.08.13	No	42.418	-85.4434
972	PRJNA304344	SRR2962947	Freshwater	Lake water	USA	08.08.13	No	42.418	-85.4434
973	PRJNA304344	SRR2962948	Freshwater	Lake water	USA	08.08.13	No	42.418	-85.4434
974	PRJNA304344	SRR2962949	Freshwater	Lake water	USA	08.08.13	No	42.418	-85.4434
975	PRJNA304344	SRR2962950	Freshwater	Lake water	USA	07.08.13	No	42.6374	-85.5214
976	PRJNA304344	SRR2962951	Freshwater	Lake water	USA	05.08.13	No	42.6464	-85.5027
977	PRJNA304344	SRR2962952	Freshwater	Lake water	USA	07.08.13	No	42.6374	-85.5214
978	PRJNA304344	SRR2962953	Freshwater	Lake water	USA	07.08.13	No	42.6374	-85.5214
979	PRJNA304344	SRR2962954	Freshwater	Lake water	USA	07.08.13	No	42.6374	-85.5214
980	PRJNA304344	SRR2962955	Freshwater	Lake water	USA	07.08.13	No	42.6374	-85.5214
981	PRJNA304344	SRR2962956	Freshwater	Lake water	USA	07.08.13	No	42.6374	-85.5214
982	PRJNA304344	SRR2962957	Freshwater	Lake water	USA	07.08.13	No	42.6374	-85.5214
983	PRJNA304344	SRR2962958	Freshwater	Lake water	USA	07.08.13	No	42.6374	-85.5214
984	PRJNA304344	SRR2962959	Freshwater	Lake water	USA	07.08.13	No	42.3521	-85.3854
985	PRJNA304344	SRR2962960	Freshwater	Lake water	USA	07.08.13	No	42.3521	-85.3854
986	PRJNA304344	SRR2962961	Freshwater	Lake water	USA	07.08.13	No	42.3521	-85.3854
987	PRJNA304344	SRR2962962	Freshwater	Lake water	USA	05.08.13	No	42.6464	-85.5027
988	PRJNA304344	SRR2962963	Freshwater	Lake water	USA	07.08.13	No	42.3521	-85.3854
989	PRJNA304344	SRR2962965	Freshwater	Lake water	USA	07.08.13	No	42.3521	-85.3854
990	PRJNA304344	SRR2962966	Freshwater	Lake water	USA	07.08.13	No	42.3521	-85.3854
991	PRJNA304344	SRR2962967	Freshwater	Lake water	USA	07.08.13	No	42.3521	-85.3854
992	PRJNA304344	SRR2962968	Freshwater	Lake water	USA	07.08.13	No	42.3521	-85.3854
993	PRJNA304344	SRR2962969	Freshwater	Lake water	USA	07.08.13	No	42.5651	-85.6135
994	PRJNA304344	SRR2962970	Freshwater	Lake water	USA	07.08.13	No	42.5651	-85.6135
995	PRJNA304344	SRR2962971	Freshwater	Lake water	USA	07.08.13	No	42.5651	-85.6135
996	PRJNA304344	SRR2962972	Freshwater	Lake water	USA	07.08.13	No	42.5651	-85.6135
997	PRJNA304344	SRR2962973	Freshwater	Lake water	USA	07.08.13	No	42.5651	-85.6135
998	PRJNA304344	SRR2962974	Freshwater	Lake water	USA	05.08.13	No	42.6464	-85.5027
999	PRJNA304344	SRR2962975	Freshwater	Lake water	USA	07.08.13	No	42.5651	-85.6135
1000	PRJNA304344	SRR2962976	Freshwater	Lake water	USA	08.08.13	No	42.3975	-85.3853
1001	PRJNA304344	SRR2962977	Freshwater	Lake water	USA	08.08.13	No	42.3975	-85.3853
1002	PRJNA304344	SRR2962978	Freshwater	Lake water	USA	08.08.13	No	42.3975	-85.3853
1003	PRJNA304344	SRR2962979	Freshwater	Lake water	USA	08.08.13	No	42.3975	-85.3853
1004	PRJNA304344	SRR2962980	Freshwater	Lake water	USA	08.08.13	No	42.3975	-85.3853
1005	PRJNA304344	SRR2962981	Freshwater	Lake water	USA	08.08.13	No	42.3975	-85.3853
1006	PRJNA304344	SRR2962982	Freshwater	Lake water	USA	08.08.13	No	42.3975	-85.3853
1007	PRJNA304344	SRR2962983	Freshwater	Lake water	USA	08.08.13	No	42.3975	-85.3853
1008	PRJNA304344	SRR2962984	Freshwater	Lake water	USA	06.08.13	No	42.4242	-85.8567
1009	PRJNA304344	SRR2962985	Freshwater	Lake water	USA	06.08.13	No	42.4242	-85.8567
1010	PRJNA316900	SRR3341959	Marine	Microbial mat	Atlantic	26.02.14	No	21.30182	-71.686693
1011	PRJNA316900	SRR3341990	Marine	Microbial mat	Atlantic	26.02.14	No	21.30182	-71.686693
1012	PRJNA317550	SRR3584870	Marine	Hydrothermal vent	Greece	03.09.13	No	36.52	25.48
1013	PRJNA317550	SRR3584872	Marine	Hydrothermal vent	Greece	03.09.13	No	36.52	25.48
1014	PRJNA317550	SRR3584873	Marine	Hydrothermal vent	Greece	03.09.13	No	36.52	25.48
1015	PRJNA317550	SRR3584874	Marine	Hydrothermal vent	Greece	03.09.13	No	36.52	25.48
1016	PRJNA317550	SRR3584876	Marine	Hydrothermal vent	Greece	03.09.13	No	36.52	25.48
1017	PRJNA317550	SRR3584878	Marine	Hydrothermal vent	Greece	06.09.13	No	36.52	25.48
1018	PRJNA317550	SRR3584880	Marine	Hydrothermal vent	Greece	06.09.13	No	36.52	25.48
1019	PRJNA317550	SRR3584887	Marine	Hydrothermal vent	Greece	06.09.13	No	36.52	25.48
1020	PRJNA317550	SRR3584888	Marine	Hydrothermal vent	Greece	06.09.13	No	36.52	25.48
1021	PRJNA317550	SRR3584889	Marine	Hydrothermal vent	Greece	06.09.13	No	36.52	25.48
1022	PRJNA317550	SRR3584890	Marine	Hydrothermal vent	Greece	06.09.13	No	36.52	25.48
1023	PRJNA317550	SRR3584891	Marine	Hydrothermal vent	Greece	03.09.13	No	36.52	25.48
1024	PRJNA317550	SRR3584892	Marine	Hydrothermal vent	Greece	03.09.13	No	36.52	25.48
1025	PRJNA317550	SRR3584894	Marine	Hydrothermal vent	Greece	03.09.13	No	36.52	25.48
1026	PRJNA317550	SRR3584905	Marine	Hydrothermal vent	Greece	03.09.13	No	36.52	25.48
1027	PRJNA317550	SRR3584920	Marine	Hydrothermal vent	Greece	06.09.13	No	36.52	25.48
1028	PRJNA338826	SRR4028017	Terrestrial	Soil	China	2014	No	22.59491471	113.0605602
1029	PRJNA338826	SRR4028018	Terrestrial	Soil	China	2014	No	22.59491471	113.0605602
1030	PRJNA338826	SRR4028019	Terrestrial	Soil	China	2014	No	22.59491471	113.0605602
1031	PRJNA338826	SRR4028020	Terrestrial	Soil	China	2014	No	22.59491471	113.0605602
1032	PRJNA338826	SRR4028054	Terrestrial	Soil	China	2014	No	22.59491471	113.0605602
1033	PRJNA338826	SRR4028056	Terrestrial	Soil	China	2014	No	22.59491471	113.0605602
1034	PRJNA338826	SRR4028061	Terrestrial	Soil	China	2014	No	22.59491471	113.0605602
1035	PRJNA338826	SRR4028062	Terrestrial	Soil	China	2014	No	22.59491471	113.0605602
1036	PRJNA338826	SRR4028063	Terrestrial	Soil	China	2014	No	22.59491471	113.0605602
1037	PRJNA338826	SRR4028064	Terrestrial	Soil	China	2014	No	22.59491471	113.0605602
1038	PRJNA360847	SRR5173707	Freshwater	"Lake epilimnion, thermocline and hypolimnion"	USA	2015-03	No	36.509	-94.955
1039	PRJNA360847	SRR5173710	Freshwater	"Lake epilimnion, thermocline and hypolimnion"	USA	2015-03	No	36.509	-94.955
1040	PRJNA360847	SRR5173713	Freshwater	"Lake epilimnion, thermocline and hypolimnion"	USA	2015-03	No	36.509	-94.955
1041	PRJNA360847	SRR5173716	Freshwater	"Lake epilimnion, thermocline and hypolimnion"	USA	2015-03	No	36.509	-94.955
1042	PRJNA360847	SRR5173719	Freshwater	"Lake epilimnion, thermocline and hypolimnion"	USA	2015-03	No	36.509	-94.955
1043	PRJNA360847	SRR5173722	Freshwater	"Lake epilimnion, thermocline and hypolimnion"	USA	2015-03	No	36.509	-94.955
1044	PRJNA360847	SRR5173725	Freshwater	"Lake epilimnion, thermocline and hypolimnion"	USA	2015-03	No	36.489	-95.047
1045	PRJNA360847	SRR5173728	Freshwater	"Lake epilimnion, thermocline and hypolimnion"	USA	2015-03	No	36.489	-95.047
1046	PRJNA360847	SRR5173732	Freshwater	"Lake epilimnion, thermocline and hypolimnion"	USA	2015-03	No	36.489	-95.047
1047	PRJNA360847	SRR5173737	Freshwater	"Lake epilimnion, thermocline and hypolimnion"	USA	2015-03	No	36.489	-95.047
1048	PRJNA360847	SRR5173740	Freshwater	"Lake epilimnion, thermocline and hypolimnion"	USA	2015-03	No	36.565	-94.917
1049	PRJNA360847	SRR5173749	Freshwater	"Lake epilimnion, thermocline and hypolimnion"	USA	2015-03	No	36.565	-94.917
1050	PRJNA360847	SRR5173751	Freshwater	"Lake epilimnion, thermocline and hypolimnion"	USA	2015-03	No	36.565	-94.917
1051	PRJNA362622	SRR5190060	Marine	Sediments	China	07.03.14	No	12.919	115.0472
1052	PRJNA362622	SRR5190061	Marine	Sediments	China	07.03.14	No	12.919	115.0472
1053	PRJNA362622	SRR5190062	Marine	Sediments	China	07.03.14	No	12.919	115.0472
1054	PRJNA362622	SRR5190063	Marine	Sediments	China	07.03.14	No	12.919	115.0472
1055	PRJNA362622	SRR5190064	Marine	Sediments	China	07.03.14	No	12.919	115.0472
1056	PRJNA362622	SRR5190065	Marine	Sediments	China	07.03.14	No	12.919	115.0472
1057	PRJNA362622	SRR5190066	Marine	Sediments	China	07.03.14	No	12.919	115.0472
1058	PRJNA362622	SRR5190067	Marine	Sediments	China	07.03.14	No	12.919	115.0472
1059	PRJNA362622	SRR5190068	Marine	Sediments	China	16.02.14	No	18.3514	116.3908
1060	PRJNA362622	SRR5190069	Marine	Sediments	China	16.02.14	No	18.3514	116.3908
1061	PRJNA362622	SRR5190071	Marine	Sediments	China	30.01.14	No	15.3756	117
1062	PRJNA362622	SRR5190072	Marine	Sediments	China	30.01.14	No	15.3756	117
1063	PRJNA362622	SRR5190073	Marine	Sediments	China	30.01.14	No	15.3756	117
1064	PRJNA362622	SRR5190074	Marine	Sediments	China	30.01.14	No	15.3756	117
1065	PRJNA362622	SRR5190075	Marine	Sediments	China	30.01.14	No	15.3756	117
1066	PRJNA362622	SRR5190076	Marine	Sediments	China	30.01.14	No	15.3756	117
1067	PRJNA362622	SRR5190077	Marine	Sediments	China	30.01.14	No	15.3756	117
1068	PRJNA362622	SRR5190078	Marine	Sediments	China	30.01.14	No	15.3756	117
1069	PRJNA362622	SRR5190079	Marine	Sediments	China	07.03.14	No	12.919	115.0472
1070	PRJNA362622	SRR5190080	Marine	Sediments	China	07.03.14	No	12.919	115.0472
1071	PRJNA362622	SRR5190081	Marine	Sediments	China	07.03.14	No	12.919	115.0472
1072	PRJNA362622	SRR5190082	Marine	Sediments	China	07.03.14	No	12.919	115.0472
1073	PRJNA362622	SRR5190083	Marine	Sediments	China	07.03.14	No	12.919	115.0472
1074	PRJNA362622	SRR5190084	Marine	Sediments	China	07.03.14	No	12.919	115.0472
1075	PRJNA362622	SRR5190085	Marine	Sediments	China	07.03.14	No	12.919	115.0472
1076	PRJNA362622	SRR5190086	Marine	Sediments	China	07.03.14	No	12.919	115.0472
1077	PRJNA362622	SRR5190087	Marine	Sediments	China	07.03.14	No	12.919	115.0472
1078	PRJNA362622	SRR5190088	Marine	Sediments	China	07.03.14	No	12.919	115.0472
1079	PRJNA362622	SRR5190089	Marine	Sediments	China	07.03.14	No	12.919	115.0472
1080	PRJNA362622	SRR5190090	Marine	Sediments	China	30.01.14	No	15.3756	117
1081	PRJNA362622	SRR5190091	Marine	Sediments	China	30.01.14	No	15.3756	117
1082	PRJNA362622	SRR5190092	Marine	Sediments	China	30.01.14	No	15.3756	117
1083	PRJNA362622	SRR5190093	Marine	Sediments	China	16.02.14	No	15.3756	117
1084	PRJNA362622	SRR5190094	Marine	Sediments	China	16.02.14	No	15.3756	117
1085	PRJNA362622	SRR5190095	Marine	Sediments	China	16.02.14	No	15.3756	117
1086	PRJNA362622	SRR5190096	Marine	Sediments	China	30.01.14	No	15.3756	117
1087	PRJNA362622	SRR5190097	Marine	Sediments	China	30.01.14	No	15.3756	117
1088	PRJNA362622	SRR5190098	Marine	Sediments	China	30.01.14	No	15.3756	117
1089	PRJNA362622	SRR5190099	Marine	Sediments	China	16.02.14	No	18.3514	116.3908
1090	PRJNA362622	SRR5190100	Marine	Sediments	China	16.02.14	No	18.3514	116.3908
1091	PRJNA362622	SRR5190101	Marine	Sediments	China	16.02.14	No	18.3514	116.3908
1092	PRJNA362622	SRR5190102	Marine	Sediments	China	07.03.14	No	12.919	115.0472
1093	PRJNA362622	SRR5190103	Marine	Sediments	China	07.03.14	No	12.919	115.0472
1094	PRJNA362622	SRR5190104	Marine	Sediments	China	07.03.14	No	12.919	115.0472
1095	PRJNA362622	SRR5190105	Marine	Sediments	China	07.03.14	No	12.919	115.0472
1096	PRJNA362622	SRR5190106	Marine	Sediments	China	07.03.14	No	12.919	115.0472
1097	PRJNA362622	SRR5190107	Marine	Sediments	China	07.03.14	No	12.919	115.0472
1098	PRJNA362622	SRR5190108	Marine	Sediments	China	07.03.14	No	12.919	115.0472
1099	PRJNA362622	SRR5190109	Marine	Sediments	China	07.03.14	No	12.919	115.0472
1100	PRJNA362622	SRR5190110	Marine	Sediments	China	07.03.14	No	12.919	115.0472
1101	PRJNA362622	SRR5190111	Marine	Sediments	China	30.01.14	No	15.3756	117
1102	PRJNA362622	SRR5190113	Marine	Sediments	China	30.01.14	No	15.3756	117
1103	PRJNA362622	SRR5190114	Marine	Sediments	China	30.01.14	No	15.3756	117
1104	PRJNA362622	SRR5190115	Marine	Sediments	China	30.01.14	No	15.3756	117
1105	PRJNA362622	SRR5190116	Marine	Sediments	China	07.03.14	No	12.919	115.0472
1106	PRJNA362622	SRR5190117	Marine	Sediments	China	07.03.14	No	12.919	115.0472
1107	PRJNA362622	SRR5190118	Marine	Sediments	China	30.01.14	No	15.3756	117
1108	PRJNA362622	SRR5190119	Marine	Sediments	China	30.01.14	No	15.3756	117
1109	PRJNA377306	SRR5297691	Terrestrial	Peatland	USA	2013-07	No	47.179	-92.715
1110	PRJNA377306	SRR5297692	Terrestrial	Peatland	USA	2013-07	No	47.179	-92.715
1111	PRJNA377306	SRR5297693	Terrestrial	Peatland	USA	2013-07	No	47.179	-92.715
1112	PRJNA377306	SRR5297694	Terrestrial	Peatland	USA	2013-07	No	47.179	-92.715
1113	PRJNA377306	SRR5297695	Terrestrial	Peatland	USA	2013-07	No	47.179	-92.715
1114	PRJNA377306	SRR5297696	Terrestrial	Peatland	USA	2013-07	No	47.179	-92.715
1115	PRJNA377306	SRR5297697	Terrestrial	Peatland	USA	2013-07	No	47.179	-92.715
1116	PRJNA377306	SRR5297698	Terrestrial	Peatland	USA	2013-07	No	47.179	-92.715
1117	PRJNA377306	SRR5297699	Terrestrial	Peatland	USA	2013-07	No	47.179	-92.715
1118	PRJNA377306	SRR5297700	Terrestrial	Peatland	USA	2013-07	No	47.179	-92.715
1119	PRJNA377306	SRR5297701	Terrestrial	Peatland	USA	2013-07	No	47.179	-92.715
1120	PRJNA377306	SRR5297702	Terrestrial	Peatland	USA	2013-07	No	47.179	-92.715
1121	PRJNA377306	SRR5297703	Terrestrial	Peatland	USA	2013-07	No	47.506	-93.454
1122	PRJNA377306	SRR5297704	Terrestrial	Peatland	USA	2013-07	No	47.506	-93.454
1123	PRJNA377306	SRR5297705	Terrestrial	Peatland	USA	2013-07	No	47.506	-93.454
1124	PRJNA377306	SRR5297706	Terrestrial	Peatland	USA	2013-07	No	47.506	-93.454
1125	PRJNA377306	SRR5297707	Terrestrial	Peatland	USA	2013-07	No	47.506	-93.454
1126	PRJNA377306	SRR5297709	Terrestrial	Peatland	USA	2013-07	No	47.506	-93.454
