	Study	Sample	Ecosystem	Habitat	Location	Date	Cryosphere	Latitude	Longitude
259	PRJNA430179	SRR15675934	Ice/Snow	Glacier	Spain	01.09.17	Yes	42.6805556	0.0375
260	PRJNA436954	SRR6811480	Freshwater	Microbial mat	Canada	2014-07	Yes	83.08	-74.13
261	PRJNA436954	SRR6811481	Freshwater	Microbial mat	Canada	2014-07	Yes	83.08	-74.13
262	PRJNA436954	SRR6811482	Freshwater	Microbial mat	Canada	2014-07	Yes	83.08	-74.13
263	PRJNA436954	SRR6811483	Freshwater	Microbial mat	Canada	2014-07	Yes	83.08	-74.13
264	PRJNA436954	SRR6811484	Freshwater	Microbial mat	Canada	2014-07	Yes	83.08	-74.13
265	PRJNA436954	SRR6811485	Freshwater	Microbial mat	Canada	2014-07	Yes	83.08	-74.13
266	PRJNA436954	SRR6811494	Freshwater	Microbial mat	Canada	2014-07	Yes	83.08	-74.13
267	PRJNA436954	SRR6811495	Freshwater	Microbial mat	Canada	2014-07	Yes	83.08	-74.13
268	PRJNA529498	SRR8799179	Ice/Snow	Cryoconite	Antarctica	31.01.17	Yes	-72.01292	22.82887
269	PRJNA529498	SRR8799188	Ice/Snow	Cryoconite	Antarctica	19.01.17	Yes	-71.94575	23.34525
270	PRJNA529498	SRR8799189	Ice/Snow	Cryoconite	Antarctica	30.01.17	Yes	-72.05169	23.25497
271	PRJNA529498	SRR8799190	Ice/Snow	Cryoconite	Antarctica	30.01.17	Yes	-72.04891	23.28334
272	PRJNA529498	SRR8799191	Ice/Snow	Cryoconite	Antarctica	31.01.17	Yes	-72.01266	22.82781
273	PRJNA529498	SRR8799192	Ice/Snow	Cryoconite	Antarctica	08.02.17	Yes	-72.01292	22.82887
274	PRJNA529498	SRR8799193	Ice/Snow	Cryoconite	Antarctica	08.02.17	Yes	-72.01292	22.82887
275	PRJNA529498	SRR8799194	Ice/Snow	Cryoconite	Antarctica	08.02.17	Yes	-72.01292	22.82887
276	PRJNA529498	SRR8799195	Ice/Snow	Cryoconite	Antarctica	19.01.17	Yes	-71.94535	23.345
277	PRJNA529498	SRR8799200	Ice/Snow	Cryoconite	Antarctica	02.02.17	Yes	-71.95177	23.34854
278	PRJNA529498	SRR8799201	Ice/Snow	Cryoconite	Antarctica	18.01.17	Yes	-71.94535	23.345
279	PRJNA529498	SRR8799213	Ice/Snow	Cryoconite	Antarctica	31.01.17	Yes	-71.96345	23.31964
280	PRJNA529498	SRR8799215	Ice/Snow	Cryoconite	Antarctica	31.01.17	Yes	-71.96345	23.31964
281	PRJNA529498	SRR8799216	Ice/Snow	Cryoconite	Antarctica	31.01.17	Yes	-71.96345	23.31964
282	PRJNA529498	SRR8799217	Ice/Snow	Cryoconite	Antarctica	01.02.17	Yes	-71.95867	23.31546
283	PRJNA529498	SRR8799218	Ice/Snow	Cryoconite	Antarctica	01.02.17	Yes	-71.95867	23.31546
284	PRJNA529498	SRR8799220	Ice/Snow	Cryoconite	Antarctica	31.01.17	Yes	-72.01292	22.82887
285	PRJNA529498	SRR8799221	Ice/Snow	Cryoconite	Antarctica	01.02.17	Yes	-71.95867	23.31546
286	PRJNA529498	SRR8799222	Ice/Snow	Cryoconite	Antarctica	01.02.17	Yes	-71.95867	23.31546
287	PRJNA529498	SRR8799224	Ice/Snow	Cryoconite	Antarctica	01.02.17	Yes	-72.03793	23.29693
288	PRJNA529498	SRR8799225	Ice/Snow	Cryoconite	Antarctica	01.02.17	Yes	-71.95867	23.31546
289	PRJNA529498	SRR8799226	Ice/Snow	Cryoconite	Antarctica	01.02.17	Yes	-72.03793	23.29693
290	PRJNA529498	SRR8799227	Ice/Snow	Cryoconite	Antarctica	01.02.17	Yes	-72.03793	23.29693
291	PRJNA529498	SRR8799228	Ice/Snow	Cryoconite	Antarctica	01.02.17	Yes	-72.03793	23.29693
292	PRJNA529498	SRR8799229	Ice/Snow	Cryoconite	Antarctica	01.02.17	Yes	-72.03793	23.29693
293	PRJNA529498	SRR8799230	Ice/Snow	Cryoconite	Antarctica	08.02.17	Yes	-72.01292	22.82887
294	PRJNA529498	SRR8799231	Ice/Snow	Cryoconite	Antarctica	08.02.17	Yes	-72.01292	22.82887
295	PRJNA529498	SRR8799232	Ice/Snow	Cryoconite	Antarctica	08.02.17	Yes	-72.01292	22.82887
296	PRJNA529498	SRR8799233	Ice/Snow	Cryoconite	Antarctica	08.02.17	Yes	-72.01292	22.82887
297	PRJNA529498	SRR8799234	Ice/Snow	Cryoconite	Antarctica	30.01.17	Yes	-72.05169	23.25497
298	PRJNA529498	SRR8799235	Ice/Snow	Cryoconite	Antarctica	30.01.17	Yes	-72.04891	23.28334
299	PRJNA529498	SRR8799240	Ice/Snow	Cryoconite	Antarctica	31.01.17	Yes	-71.95818	23.31509
300	PRJNA529498	SRR8799241	Ice/Snow	Cryoconite	Antarctica	31.01.17	Yes	-71.96589	23.33311
301	PRJEB11384	ERR1056312	Marine	Sediment	Pacific		No		
302	PRJEB11384	ERR1056314	Marine	Sediment	Pacific		No		
303	PRJEB11384	ERR1056318	Marine	Sediment	Pacific		No		
304	PRJEB11384	ERR1056320	Marine	Sediment	Pacific		No		
305	PRJEB11384	ERR1056322	Marine	Sediment	Pacific		No		
306	PRJEB11384	ERR1056324	Marine	Sediment	Pacific		No		
307	PRJEB11384	ERR1056326	Marine	Sediment	Pacific		No		
308	PRJEB11384	ERR1056328	Marine	Sediment	Pacific		No		
309	PRJEB11384	ERR1056330	Marine	Sediment	Pacific		No		
310	PRJEB11384	ERR1056332	Marine	Sediment	Pacific		No		
311	PRJEB11384	ERR1056334	Marine	Sediment	Pacific		No		
312	PRJEB11384	ERR1056336	Marine	Sediment	Pacific		No		
313	PRJEB25857	ERR2497704	Freshwater	Peat	Germany		No	50.118056	11.881111
314	PRJEB25857	ERR2497706	Freshwater	Peat	Germany		No	50.118056	11.881111
315	PRJEB25857	ERR2497707	Freshwater	Peat	Germany		No	50.118056	11.881111
316	PRJEB25857	ERR2497710	Freshwater	Peat	Germany		No	50.118056	11.881111
317	PRJEB25857	ERR2497711	Freshwater	Peat	Germany		No	50.118056	11.881111
318	PRJEB25857	ERR2497712	Freshwater	Peat	Germany		No	50.118056	11.881111
319	PRJEB25857	ERR2497713	Freshwater	Peat	Germany		No	50.118056	11.881111
320	PRJEB25857	ERR2497714	Freshwater	Peat	Germany		No	50.118056	11.881111
321	PRJEB25857	ERR2497715	Freshwater	Peat	Germany		No	50.118056	11.881111
322	PRJEB25857	ERR2497716	Freshwater	Peat	Germany		No	50.118056	11.881111
323	PRJEB25857	ERR2497717	Freshwater	Peat	Germany		No	50.118056	11.881111
324	PRJEB25857	ERR2497718	Freshwater	Peat	Germany		No	50.118056	11.881111
325	PRJEB25857	ERR2497719	Freshwater	Peat	Germany		No	50.118056	11.881111
326	PRJEB25857	ERR2497720	Freshwater	Peat	Germany		No	50.118056	11.881111
327	PRJEB25857	ERR2497721	Freshwater	Peat	Germany		No	50.118056	11.881111
328	PRJEB25857	ERR2497722	Freshwater	Peat	Germany		No	50.118056	11.881111
329	PRJEB25857	ERR2497723	Freshwater	Peat	Germany		No	50.118056	11.881111
330	PRJEB25857	ERR2497724	Freshwater	Peat	Germany		No	50.118056	11.881111
331	PRJEB25857	ERR2497725	Freshwater	Peat	Germany		No	50.118056	11.881111
332	PRJEB25857	ERR2497726	Freshwater	Peat	Germany		No	50.118056	11.881111
333	PRJEB25857	ERR2497727	Freshwater	Peat	Germany		No	50.118056	11.881111
334	PRJEB26565	ERR2560105	Freshwater	Groundwater 	Germany	2018-06	No	51.114928	10.430617
335	PRJEB26565	ERR2560106	Freshwater	Groundwater 	Germany	2018-06	No	51.114928	10.430617
336	PRJEB26565	ERR2560107	Freshwater	Groundwater 	Germany	2018-06	No	51.114928	10.430617
337	PRJEB26565	ERR2560108	Freshwater	Groundwater 	Germany	2018-06	No	51.114928	10.430617
338	PRJEB26565	ERR2560109	Freshwater	Groundwater 	Germany	2018-06	No	51.114928	10.430617
339	PRJEB26565	ERR2560110	Freshwater	Groundwater 	Germany	2018-06	No	51.114928	10.430617
340	PRJEB26565	ERR2560111	Freshwater	Groundwater 	Germany	2018-06	No	51.114928	10.430617
341	PRJEB26565	ERR2560112	Freshwater	Groundwater 	Germany	2018-06	No	51.114928	10.430617
342	PRJEB26565	ERR2560113	Freshwater	Groundwater 	Germany	2018-06	No	51.114928	10.430617
343	PRJEB26565	ERR2560114	Freshwater	Groundwater 	Germany	2018-06	No	51.114928	10.430617
344	PRJEB26565	ERR2560115	Freshwater	Groundwater 	Germany	2018-06	No	51.114928	10.430617
345	PRJEB26565	ERR2560116	Freshwater	Groundwater 	Germany	2018-06	No	51.114928	10.430617
346	PRJEB26565	ERR2560117	Freshwater	Groundwater 	Germany	2018-06	No	51.114928	10.430617
347	PRJEB26565	ERR2560118	Freshwater	Groundwater 	Germany	2018-06	No	51.114928	10.430617
348	PRJEB26565	ERR2560119	Freshwater	Groundwater 	Germany	2018-06	No	51.114928	10.430617
349	PRJEB26565	ERR2560120	Freshwater	Groundwater 	Germany	2018-06	No	51.114928	10.430617
350	PRJEB26565	ERR2560121	Freshwater	Groundwater 	Germany	2018-06	No	51.114928	10.430617
351	PRJEB26565	ERR2560122	Freshwater	Groundwater 	Germany	2018-06	No	51.114928	10.430617
352	PRJEB26565	ERR2560123	Freshwater	Groundwater 	Germany	2018-06	No	51.114928	10.430617
353	PRJEB26565	ERR2560124	Freshwater	Groundwater 	Germany	2018-06	No	51.114928	10.430617
354	PRJEB26565	ERR2560125	Freshwater	Groundwater 	Germany	2018-06	No	51.114928	10.430617
355	PRJEB26565	ERR2560126	Freshwater	Groundwater 	Germany	2018-06	No	51.114928	10.430617
356	PRJEB26565	ERR2560127	Freshwater	Groundwater 	Germany	2018-06	No	51.114928	10.430617
357	PRJEB26565	ERR2560128	Freshwater	Groundwater 	Germany	2018-06	No	51.114928	10.430617
358	PRJEB26565	ERR2560129	Freshwater	Groundwater 	Germany	2018-06	No	51.114928	10.430617
359	PRJEB26565	ERR2560130	Freshwater	Groundwater 	Germany	2018-06	No	51.114928	10.430617
360	PRJEB26565	ERR2560131	Freshwater	Groundwater 	Germany	2018-06	No	51.114928	10.430617
361	PRJEB26565	ERR2560132	Freshwater	Groundwater 	Germany	2018-06	No	51.114928	10.430617
362	PRJEB26565	ERR2560133	Freshwater	Groundwater 	Germany	2018-06	No	51.114928	10.430617
363	PRJEB26565	ERR2560134	Freshwater	Groundwater 	Germany	2018-06	No	51.114928	10.430617
364	PRJEB26565	ERR2560135	Freshwater	Groundwater 	Germany	2018-06	No	51.114928	10.430617
365	PRJEB26565	ERR2560136	Freshwater	Groundwater 	Germany	2018-06	No	51.114928	10.430617
366	PRJEB26565	ERR2560137	Freshwater	Groundwater 	Germany	2018-06	No	51.114928	10.430617
367	PRJEB26565	ERR2560138	Freshwater	Groundwater 	Germany	2018-06	No	51.114928	10.430617
368	PRJEB27168	ERR2617118	Marine	Water	Pacific		No	-0.3861444	-90.96356667
369	PRJEB27168	ERR2617119	Marine	Water	Pacific		No	-0.3861444	-90.96356667
370	PRJEB27168	ERR2617120	Marine	Water	Pacific		No	0.2817528	-91.61177222
371	PRJEB27168	ERR2617121	Marine	Water	Pacific		No	0.2817528	-91.61177222
372	PRJEB27168	ERR2617123	Marine	Water	Pacific		No	-0.3861444	-90.96356667
373	PRJEB27168	ERR2617124	Marine	Water	Pacific		No	-0.3861444	-90.96356667
374	PRJEB27168	ERR2617125	Marine	Water	Pacific		No	-0.3861444	-90.96356667
375	PRJEB27168	ERR2617126	Marine	Water	Pacific		No	-0.3861444	-90.96356667
376	PRJEB27168	ERR2617127	Marine	Water	Pacific		No	-0.3861444	-90.96356667
377	PRJEB27168	ERR2617128	Marine	Water	Pacific		No	-0.2560667	-91.41733611
378	PRJEB27168	ERR2617129	Marine	Water	Pacific		No	-0.2560667	-91.41733611
379	PRJEB27168	ERR2617131	Marine	Water	Pacific		No	-0.2560667	-91.41733611
380	PRJEB27168	ERR2617138	Marine	Water	Pacific		No	-0.2560667	-91.41733611
381	PRJEB27168	ERR2617139	Marine	Water	Pacific		No	-0.2560667	-91.41733611
382	PRJEB27168	ERR2617140	Marine	Water	Pacific		No	-0.2560667	-91.41733611
383	PRJEB27168	ERR2617141	Marine	Water	Pacific		No	-0.2560667	-91.41733611
384	PRJEB27168	ERR2617142	Marine	Water	Pacific		No	-0.2560667	-91.41733611
385	PRJEB27168	ERR2617143	Marine	Water	Pacific		No	0.2817528	-91.61177222
386	PRJEB27168	ERR2617144	Marine	Water	Pacific		No	0.2817528	-91.61177222
387	PRJEB27168	ERR2617145	Marine	Water	Pacific		No	0.2817528	-91.61177222
388	PRJEB27168	ERR2617147	Marine	Water	Pacific		No	-0.2560667	-91.41733611
389	PRJEB27168	ERR2617149	Marine	Water	Pacific		No	-0.2560667	-91.41733611
390	PRJEB27168	ERR2617155	Marine	Water	Pacific		No	0.2817528	-91.61177222
391	PRJEB27168	ERR2617161	Marine	Water	Pacific		No	-0.3861444	-90.96356667
392	PRJEB27168	ERR2617162	Marine	Water	Pacific		No	-0.3861444	-90.96356667
393	PRJEB27168	ERR2617163	Marine	Water	Pacific		No	-0.3861444	-90.96356667
394	PRJEB27168	ERR2617164	Marine	Water	Pacific		No	-0.2560667	-91.41733611
395	PRJEB27168	ERR2617166	Marine	Water	Pacific		No	0.2817528	-91.61177222
396	PRJEB27168	ERR2617168	Marine	Water	Pacific		No	0.2817528	-91.61177222
397	PRJEB27168	ERR2617169	Marine	Water	Pacific		No	-0.3861444	-90.96356667
398	PRJEB27168	ERR2617172	Marine	Water	Pacific		No	-0.2560667	-91.41733611
399	PRJEB27168	ERR2617173	Marine	Water	Pacific		No	-0.2560667	-91.41733611
400	PRJEB27168	ERR2617174	Marine	Water	Pacific		No	-0.3861444	-90.96356667
401	PRJEB27168	ERR2617177	Marine	Water	Pacific		No	-0.2560667	-91.41733611
402	PRJEB27168	ERR2617178	Marine	Water	Pacific		No	-0.2560667	-91.41733611
403	PRJEB27168	ERR2617179	Marine	Water	Pacific		No	0.2817528	-91.61177222
404	PRJEB27168	ERR2617181	Marine	Water	Pacific		No	-0.3861444	-90.96356667
405	PRJEB28155	ERR3003965	Marine	Water	Atlantic	03.11.12	No	-11.621833	-25.0205
406	PRJEB28155	ERR3004000	Marine	Water	Atlantic	30.10.12	No	2.919833	-25.661667
407	PRJEB28155	ERR3004001	Marine	Water	Atlantic	30.10.12	No	2.919833	-25.661667
408	PRJEB28155	ERR3004015	Marine	Water	Atlantic	30.10.12	No	2.919833	-25.661667
409	PRJEB28155	ERR3004045	Marine	Water	Atlantic	23.10.12	No	22.075	-39.7977
410	PRJEB28155	ERR3004056	Marine	Water	Atlantic	24.10.12	No	22.075	-39.7977
411	PRJEB28155	ERR3004061	Marine	Water	Atlantic	23.10.12	No	22.075	-39.7977
412	PRJEB28155	ERR3004065	Marine	Water	Atlantic	14.10.12	No	41.6542	-21.2649
413	PRJEB28155	ERR3004156	Marine	Water	Atlantic	24.10.12	No	22.075	-39.7977
414	PRJEB28172	ERR2734706	Freshwater	Groundwater	Austria	09.02.17	No	48.125	16.753
415	PRJEB28172	ERR2734861	Freshwater	Groundwater	Austria	13.02.17	No	48.125	16.753
416	PRJEB28172	ERR2734862	Freshwater	Groundwater	Austria	17.02.17	No	48.125	16.753
417	PRJEB28172	ERR2734863	Freshwater	Groundwater	Austria	21.02.17	No	48.125	16.753
418	PRJEB28172	ERR2734864	Freshwater	Groundwater	Austria	04.04.17	No	48.125	16.753
419	PRJEB28172	ERR2734865	Freshwater	Groundwater	Austria	04.04.17	No	48.125	16.753
420	PRJEB28172	ERR2734866	Freshwater	Groundwater	Austria	04.04.17	No	48.125	16.753
421	PRJEB28172	ERR2734867	Freshwater	Groundwater	Austria	04.04.17	No	48.125	16.753
422	PRJEB28172	ERR2734868	Freshwater	Groundwater	Austria	04.04.17	No	48.125	16.753
423	PRJEB28172	ERR2734869	Freshwater	Groundwater	Austria	04.04.17	No	48.125	16.753
424	PRJEB28172	ERR2734870	Freshwater	Groundwater	Austria	07.04.17	No	48.125	16.753
425	PRJEB28172	ERR2734871	Freshwater	Groundwater	Austria	07.04.17	No	48.125	16.753
426	PRJEB28172	ERR2734872	Freshwater	Groundwater	Austria	07.04.17	No	48.125	16.753
427	PRJEB28172	ERR2734873	Freshwater	Groundwater	Austria	07.04.17	No	48.125	16.753
428	PRJEB28172	ERR2734874	Freshwater	Groundwater	Austria	07.04.17	No	48.125	16.753
429	PRJEB28172	ERR2734875	Freshwater	Groundwater	Austria	07.04.17	No	48.125	16.753
430	PRJEB28172	ERR2734876	Freshwater	Groundwater	Austria	07.04.17	No	48.125	16.753
431	PRJEB28172	ERR2734877	Freshwater	Groundwater	Austria	07.04.17	No	48.125	16.753
432	PRJEB28172	ERR2734878	Freshwater	Groundwater	Austria	07.04.17	No	48.125	16.753
433	PRJEB28172	ERR2734879	Freshwater	Groundwater	Austria	07.04.17	No	48.125	16.753
434	PRJEB28172	ERR2734880	Freshwater	Groundwater	Austria	07.04.17	No	48.125	16.753
435	PRJEB28172	ERR2734881	Freshwater	Groundwater	Austria	07.04.17	No	48.125	16.753
436	PRJEB28172	ERR2734882	Freshwater	Groundwater	Austria	07.04.17	No	48.125	16.753
437	PRJEB28172	ERR2734883	Freshwater	Groundwater	Austria	07.04.17	No	48.125	16.753
438	PRJEB28172	ERR2734884	Freshwater	Groundwater	Austria	07.04.17	No	48.125	16.753
439	PRJEB28172	ERR2734885	Freshwater	Groundwater	Austria	07.04.17	No	48.125	16.753
440	PRJEB28172	ERR2734886	Freshwater	Groundwater	Austria	07.04.17	No	48.125	16.753
441	PRJEB28172	ERR2734887	Freshwater	Groundwater	Austria	07.04.17	No	48.125	16.753
442	PRJEB28172	ERR2734888	Freshwater	Groundwater	Austria	03.05.17	No	48.125	16.753
443	PRJEB28172	ERR2734889	Freshwater	Groundwater	Austria	03.05.17	No	48.125	16.753
444	PRJEB28172	ERR2734890	Freshwater	Groundwater	Austria	03.05.17	No	48.125	16.753
445	PRJEB28172	ERR2734891	Freshwater	Groundwater	Austria	03.05.17	No	48.125	16.753
446	PRJEB28172	ERR2734892	Freshwater	Groundwater	Austria	03.05.17	No	48.125	16.753
447	PRJEB28172	ERR2734893	Freshwater	Groundwater	Austria	03.05.17	No	48.125	16.753
448	PRJEB28172	ERR2734894	Freshwater	Groundwater	Austria	03.05.17	No	48.125	16.753
449	PRJEB28172	ERR2734895	Freshwater	Groundwater	Austria	03.05.17	No	48.125	16.753
450	PRJEB28172	ERR2734896	Freshwater	Groundwater	Austria	03.05.17	No	48.125	16.753
451	PRJEB28172	ERR2734897	Freshwater	Groundwater	Austria	03.05.17	No	48.125	16.753
452	PRJEB28172	ERR2734898	Freshwater	Groundwater	Austria	03.05.17	No	48.125	16.753
453	PRJEB28172	ERR2734899	Freshwater	Groundwater	Austria	03.05.17	No	48.125	16.753
454	PRJEB28172	ERR2734900	Freshwater	Groundwater	Austria	03.05.17	No	48.125	16.753
455	PRJEB28172	ERR2734901	Freshwater	Groundwater	Austria	03.05.17	No	48.125	16.753
456	PRJEB28172	ERR2734902	Freshwater	Groundwater	Austria	03.05.17	No	48.125	16.753
457	PRJEB28172	ERR2734903	Freshwater	Groundwater	Austria	03.05.17	No	48.125	16.753
458	PRJEB28172	ERR2734904	Freshwater	Groundwater	Austria	03.05.17	No	48.125	16.753
459	PRJEB28172	ERR2734905	Freshwater	Groundwater	Austria	03.05.17	No	48.125	16.753
460	PRJEB28172	ERR2734906	Freshwater	Groundwater	Austria	10.05.17	No	48.125	16.753
461	PRJEB28172	ERR2734907	Freshwater	Groundwater	Austria	10.05.17	No	48.125	16.753
462	PRJEB28172	ERR2734908	Freshwater	Groundwater	Austria	10.05.17	No	48.125	16.753
463	PRJEB28172	ERR2734909	Freshwater	Groundwater	Austria	10.05.17	No	48.125	16.753
464	PRJEB28172	ERR2734910	Freshwater	Groundwater	Austria	10.05.17	No	48.125	16.753
465	PRJEB28172	ERR2734911	Freshwater	Groundwater	Austria	10.05.17	No	48.125	16.753
466	PRJEB28172	ERR2734912	Freshwater	Groundwater	Austria	10.05.17	No	48.125	16.753
467	PRJEB28172	ERR2734913	Freshwater	Groundwater	Austria	10.05.17	No	48.125	16.753
468	PRJEB28172	ERR2734914	Freshwater	Groundwater	Austria	10.05.17	No	48.125	16.753
469	PRJEB31699	ERR3220007	Terrestrial	Desert soil	Oman	27.01.16	No	20.76964804	58.63968596
470	PRJEB31699	ERR3220008	Terrestrial	Desert soil	Oman	27.01.16	No	20.76964804	58.63968596
471	PRJEB31699	ERR3220009	Terrestrial	Desert soil	Oman	27.01.16	No	20.743597	58.60371301
472	PRJEB31699	ERR3220010	Terrestrial	Desert soil	Oman	27.01.16	No	58.60371301	7.468826
473	PRJEB31699	ERR3220011	Terrestrial	Desert soil	Oman	29.01.16	No	23.19306898	57.39699103
474	PRJEB31699	ERR3220012	Terrestrial	Desert soil	Oman	29.01.16	No	23.19306898	57.39699103
475	PRJEB31699	ERR3220013	Terrestrial	Desert soil	Oman	29.01.16	No	23.19306898	57.39699103
476	PRJEB31699	ERR3220014	Terrestrial	Desert soil	Oman	29.01.16	No	23.19306898	57.39699103
477	PRJEB31699	ERR3220015	Terrestrial	Desert soil	Oman	29.01.16	No	23.19306898	57.39699103
478	PRJEB31699	ERR3220016	Terrestrial	Desert soil	Oman	29.01.16	No	23.19306898	57.39699103
479	PRJEB31699	ERR3220017	Terrestrial	Desert soil	Oman	29.01.16	No	23.19306898	57.39699103
480	PRJEB31699	ERR3220018	Terrestrial	Desert soil	Oman	27.01.16	No	22.714222	59.35319899
481	PRJEB31699	ERR3220019	Terrestrial	Desert soil	Oman	27.01.16	No	22.714222	59.35319899
482	PRJEB31699	ERR3220020	Terrestrial	Desert soil	Oman	27.01.16	No	22.714222	59.35319899
483	PRJEB31699	ERR3220021	Terrestrial	Desert soil	Oman	27.01.16	No	22.714222	59.35319899
484	PRJEB31699	ERR3220022	Terrestrial	Desert soil	Oman	27.01.16	No	22.714222	59.35319899
485	PRJEB31699	ERR3220023	Terrestrial	Desert soil	Oman	27.01.16	No	20.82952903	58.26604502
486	PRJEB31699	ERR3220024	Terrestrial	Desert soil	Oman	27.01.16	No	20.82952903	58.26604502
487	PRJEB31699	ERR3220025	Terrestrial	Desert soil	Oman	27.01.16	No	20.82952903	58.26604502
488	PRJEB31699	ERR3220026	Terrestrial	Desert soil	Oman	27.01.16	No	20.82952903	58.26604502
489	PRJEB31699	ERR3220027	Terrestrial	Desert soil	Oman	27.01.16	No	20.82952903	58.26604502
490	PRJEB31699	ERR3220028	Terrestrial	Desert soil	Oman	26.01.16	No	23.58031802	58.201758
491	PRJEB31699	ERR3220029	Terrestrial	Desert soil	Oman	26.01.16	No	23.58031802	58.201758
492	PRJEB31699	ERR3220030	Terrestrial	Desert soil	Oman	26.01.16	No	23.58031802	58.201758
493	PRJEB31699	ERR3220031	Terrestrial	Desert soil	Oman	26.01.16	No	23.58031802	58.201758
494	PRJEB31699	ERR3220032	Terrestrial	Desert soil	Oman	25.01.16	No	23.09178097	57.68071904
495	PRJEB31699	ERR3220033	Terrestrial	Desert soil	Oman	25.01.16	No	23.09178097	57.68071904
496	PRJEB31699	ERR3220034	Terrestrial	Desert soil	Oman	25.01.16	No	23.09178097	57.68071904
497	PRJEB31699	ERR3220035	Terrestrial	Desert soil	Oman	25.01.16	No	23.09178097	57.68071904
498	PRJEB31699	ERR3220036	Terrestrial	Desert soil	Oman	25.01.16	No	23.09178097	57.68071904
499	PRJEB31699	ERR3220037	Terrestrial	Desert soil	Oman	25.01.16	No	23.09178097	57.68071904
500	PRJEB31699	ERR3220038	Terrestrial	Desert soil	Oman	29.01.16	No	23.19306898	57.39699103
501	PRJEB31699	ERR3220039	Terrestrial	Desert soil	Oman	27.01.16	No	22.714222	59.35319899
502	PRJEB31699	ERR3220040	Terrestrial	Desert soil	Oman	27.01.16	No	20.82952903	58.26604502
503	PRJEB31699	ERR3220041	Terrestrial	Desert soil	Oman	27.01.16	No	20.76964804	58.63968596
504	PRJEB31699	ERR3220042	Terrestrial	Desert soil	Oman	27.01.16	No	20.743597	58.60371301
505	PRJEB31699	ERR3220043	Terrestrial	Desert soil	Oman	29.01.16	No	23.19306898	57.39699103
506	PRJEB31699	ERR3220044	Terrestrial	Desert soil	Oman	29.01.16	No	23.19306898	57.39699103
507	PRJEB31699	ERR3220045	Terrestrial	Desert soil	Oman	27.01.16	No	22.714222	59.35319899
508	PRJEB31699	ERR3220046	Terrestrial	Desert soil	Oman	27.01.16	No	20.82952903	58.26604502
509	PRJEB31699	ERR3220047	Terrestrial	Desert soil	Oman	26.01.16	No	23.58031802	58.201758
510	PRJEB31699	ERR3220048	Terrestrial	Desert soil	Oman	26.01.16	No	23.58031802	58.201758
511	PRJEB31699	ERR3220049	Terrestrial	Desert soil	Oman	25.01.16	No	23.09178097	57.68071904
512	PRJEB31699	ERR3220050	Terrestrial	Desert soil	Oman	25.01.16	No	23.09178097	57.68071904
513	PRJEB31699	ERR3220051	Terrestrial	Desert soil	Oman	25.01.16	No	23.09178097	57.68071904
514	PRJEB7059	ERR583405	Freshwater	Hot spring water	Malaysia		No	3.99663	101.3931
515	PRJNA288901	SRR2098476	Marine	Water	Red Sea	2014-08	No	25.76	36.13
516	PRJNA288901	SRR2098477	Marine	Water	Red Sea	2014-08	No	25.825133	36.3105
517	PRJNA288901	SRR2098478	Marine	Water	Red Sea	2014-08	No	25.8875	36.4958
518	PRJNA288901	SRR2098479	Marine	Water	Red Sea	2014-09	No	17.3974	42.2002
519	PRJNA288901	SRR2098480	Marine	Water	Red Sea	2014-09	No	17.43183333	42.19433333
520	PRJNA288901	SRR2098481	Marine	Water	Red Sea	2014-09	No	17.43213333	42.2712
521	PRJNA288901	SRR2098482	Marine	Water	Red Sea	2014-09	No	17.26308333	42.30196667
522	PRJNA288901	SRR2098483	Marine	Water	Red Sea	2014-09	No	17.26308333	42.30196667
523	PRJNA288901	SRR2098484	Marine	Water	Red Sea	2014-09	No	17.29588333	41.76666667
524	PRJNA288901	SRR2098485	Marine	Water	Red Sea	2014-09	No	17.29588333	41.76666667
525	PRJNA288901	SRR2098486	Marine	Water	Red Sea	2014-09	No	17.29588333	41.10216667
526	PRJNA288901	SRR2098487	Marine	Water	Red Sea	2014-09	No	17.29588333	41.10216667
527	PRJNA288901	SRR2098488	Marine	Water	Red Sea	2014-09	No	17.29588333	40.7431
528	PRJNA288901	SRR2098489	Marine	Water	Red Sea	2014-09	No	17.29588333	40.7431
529	PRJNA288901	SRR2098490	Marine	Water	Red Sea	2014-09	No	17.90728333	41.52921667
530	PRJNA288901	SRR2098491	Marine	Water	Red Sea	2014-09	No	17.76748333	40.70606667
531	PRJNA288901	SRR2098492	Marine	Water	Red Sea	2014-09	No	17.72818333	40.35998333
532	PRJNA288901	SRR2098493	Marine	Water	Red Sea	2014-09	No	17.72818333	40.35998333
533	PRJNA288901	SRR2098494	Marine	Water	Red Sea	2014-09	No	16.83063333	41.40046667
534	PRJNA288901	SRR2098495	Marine	Water	Red Sea	2014-09	No	16.83063333	41.40046667
535	PRJNA288901	SRR2098496	Marine	Water	Red Sea	2014-09	No	16.85043333	41.27021667
536	PRJNA288901	SRR2098497	Marine	Water	Red Sea	2014-09	No	16.85043333	41.27021667
537	PRJNA288901	SRR2098498	Marine	Water	Red Sea	2014-09	No	16.83968333	42.14158333
538	PRJNA288901	SRR2098499	Marine	Water	Red Sea	2014-09	No	16.8875	42.36211667
539	PRJNA288901	SRR2098500	Marine	Water	Red Sea	2014-09	No	16.82501667	41.1407
